com_cd,branch_cd,part_no,week,year,start_date,end_date,actual
LGEAI,NAF,TEST_779,15,2021,2021-04-12,2021-04-18,4
LGEAI,NAF,TEST_779,16,2021,2021-04-19,2021-04-25,7
LGEAI,NAF,TEST_779,17,2021,2021-04-26,2021-05-02,2
LGEAI,NAF,TEST_779,18,2021,2021-05-03,2021-05-09,7
LGEAI,NAF,TEST_779,19,2021,2021-05-10,2021-05-16,5
LGEAI,NAF,TEST_779,20,2021,2021-05-17,2021-05-23,3
LGEAI,NAF,TEST_779,21,2021,2021-05-24,2021-05-30,4
LGEAI,NAF,TEST_779,22,2021,2021-05-31,2021-06-06,2
LGEAI,NAF,TEST_779,23,2021,2021-06-07,2021-06-13,7
LGEAI,NAF,TEST_779,24,2021,2021-06-14,2021-06-20,7
LGEAI,NAF,TEST_779,25,2021,2021-06-21,2021-06-27,2
LGEAI,NAF,TEST_779,26,2021,2021-06-28,2021-07-04,6
LGEAI,NAF,TEST_779,27,2021,2021-07-05,2021-07-11,3
LGEAI,NAF,TEST_779,28,2021,2021-07-12,2021-07-18,3
LGEAI,NAF,TEST_779,29,2021,2021-07-19,2021-07-25,7
LGEAI,NAF,TEST_779,30,2021,2021-07-26,2021-08-01,4
LGEAI,NAF,TEST_779,31,2021,2021-08-02,2021-08-08,3
LGEAI,NAF,TEST_779,32,2021,2021-08-09,2021-08-15,4
LGEAI,NAF,TEST_779,33,2021,2021-08-16,2021-08-22,6
LGEAI,NAF,TEST_779,34,2021,2021-08-23,2021-08-29,3
LGEAI,NAF,TEST_779,35,2021,2021-08-30,2021-09-05,4
LGEAI,NAF,TEST_779,36,2021,2021-09-06,2021-09-12,1
LGEAI,NAF,TEST_779,37,2021,2021-09-13,2021-09-19,1
LGEAI,NAF,TEST_779,38,2021,2021-09-20,2021-09-26,4
LGEAI,NAF,TEST_779,39,2021,2021-09-27,2021-10-03,3
LGEAI,NAF,TEST_779,40,2021,2021-10-04,2021-10-10,5
LGEAI,NAF,TEST_779,41,2021,2021-10-11,2021-10-17,1
LGEAI,NAF,TEST_779,42,2021,2021-10-18,2021-10-24,2
LGEAI,NAF,TEST_779,43,2021,2021-10-25,2021-10-31,2
LGEAI,NAF,TEST_779,44,2021,2021-11-01,2021-11-07,5
LGEAI,NAF,TEST_779,45,2021,2021-11-08,2021-11-14,4
LGEAI,NAF,TEST_779,46,2021,2021-11-15,2021-11-21,3
LGEAI,NAF,TEST_779,47,2021,2021-11-22,2021-11-28,1
LGEAI,NAF,TEST_779,48,2021,2021-11-29,2021-12-05,6
LGEAI,NAF,TEST_779,49,2021,2021-12-06,2021-12-12,4
LGEAI,NAF,TEST_779,50,2021,2021-12-13,2021-12-19,6
LGEAI,NAF,TEST_779,51,2021,2021-12-20,2021-12-26,3
LGEAI,NAF,TEST_779,52,2021,2021-12-27,2022-01-02,5
LGEAI,NAF,TEST_779,1,2022,2022-01-03,2022-01-09,3
LGEAI,NAF,TEST_779,2,2022,2022-01-10,2022-01-16,6
LGEAI,NAF,TEST_779,3,2022,2022-01-17,2022-01-23,5
LGEAI,NAF,TEST_779,4,2022,2022-01-24,2022-01-30,2
LGEAI,NAF,TEST_779,5,2022,2022-01-31,2022-02-06,5
LGEAI,NAF,TEST_779,6,2022,2022-02-07,2022-02-13,3
LGEAI,NAF,TEST_779,7,2022,2022-02-14,2022-02-20,2
LGEAI,NAF,TEST_779,8,2022,2022-02-21,2022-02-27,5
LGEAI,NAF,TEST_779,9,2022,2022-02-28,2022-03-06,7
LGEAI,NAF,TEST_779,10,2022,2022-03-07,2022-03-13,7
LGEAI,NAF,TEST_779,11,2022,2022-03-14,2022-03-20,4
LGEAI,NAF,TEST_779,12,2022,2022-03-21,2022-03-27,1
LGEAI,NAF,TEST_779,13,2022,2022-03-28,2022-04-03,3
LGEAI,NAF,TEST_779,14,2022,2022-04-04,2022-04-10,5
LGEAI,NAF,TEST_779,15,2022,2022-04-11,2022-04-17,4
LGEAI,NAF,TEST_779,16,2022,2022-04-18,2022-04-24,7
LGEAI,NAF,TEST_779,17,2022,2022-04-25,2022-05-01,7
LGEAI,NAF,TEST_779,18,2022,2022-05-02,2022-05-08,4
LGEAI,NAF,TEST_779,19,2022,2022-05-09,2022-05-15,3
LGEAI,NAF,TEST_779,20,2022,2022-05-16,2022-05-22,9
LGEAI,NAF,TEST_779,21,2022,2022-05-23,2022-05-29,2
LGEAI,NAF,TEST_779,22,2022,2022-05-30,2022-06-05,3
LGEAI,NAF,TEST_779,23,2022,2022-06-06,2022-06-12,5
LGEAI,NAF,TEST_779,24,2022,2022-06-13,2022-06-19,3
LGEAI,NAF,TEST_779,25,2022,2022-06-20,2022-06-26,6
LGEAI,NAF,TEST_779,26,2022,2022-06-27,2022-07-03,5
LGEAI,NAF,TEST_779,27,2022,2022-07-04,2022-07-10,4
LGEAI,NAF,TEST_779,28,2022,2022-07-11,2022-07-17,2
LGEAI,NAF,TEST_779,29,2022,2022-07-18,2022-07-24,4
LGEAI,NAF,TEST_779,30,2022,2022-07-25,2022-07-31,8
LGEAI,NAF,TEST_779,31,2022,2022-08-01,2022-08-07,5
LGEAI,NAF,TEST_779,32,2022,2022-08-08,2022-08-14,10
LGEAI,NAF,TEST_779,33,2022,2022-08-15,2022-08-21,2
LGEAI,NAF,TEST_779,34,2022,2022-08-22,2022-08-28,7
LGEAI,NAF,TEST_779,35,2022,2022-08-29,2022-09-04,7
LGEAI,NAF,TEST_779,36,2022,2022-09-05,2022-09-11,6
LGEAI,NAF,TEST_779,37,2022,2022-09-12,2022-09-18,6
LGEAI,NAF,TEST_779,38,2022,2022-09-19,2022-09-25,4
LGEAI,NAF,TEST_779,39,2022,2022-09-26,2022-10-02,4
LGEAI,NAF,TEST_779,40,2022,2022-10-03,2022-10-09,10
LGEAI,NAF,TEST_779,41,2022,2022-10-10,2022-10-16,2
LGEAI,NAF,TEST_779,42,2022,2022-10-17,2022-10-23,4
LGEAI,NAF,TEST_779,43,2022,2022-10-24,2022-10-30,2
LGEAI,NAF,TEST_779,44,2022,2022-10-31,2022-11-06,2
LGEAI,NAF,TEST_779,45,2022,2022-11-07,2022-11-13,4
LGEAI,NAF,TEST_779,46,2022,2022-11-14,2022-11-20,4
LGEAI,NAF,TEST_779,47,2022,2022-11-21,2022-11-27,2
LGEAI,NAF,TEST_779,48,2022,2022-11-28,2022-12-04,10
LGEAI,NAF,TEST_779,49,2022,2022-12-05,2022-12-11,1
LGEAI,NAF,TEST_779,50,2022,2022-12-12,2022-12-18,3
LGEAI,NAF,TEST_779,51,2022,2022-12-19,2022-12-25,3
LGEAI,NAF,TEST_779,52,2022,2022-12-26,2023-01-01,2
LGEAI,NAF,TEST_779,1,2023,2023-01-02,2023-01-08,3
LGEAI,NAF,TEST_779,2,2023,2023-01-09,2023-01-15,2
LGEAI,NAF,TEST_779,3,2023,2023-01-16,2023-01-22,2
LGEAI,NAF,TEST_779,4,2023,2023-01-23,2023-01-29,3
LGEAI,NAF,TEST_779,5,2023,2023-01-30,2023-02-05,3
LGEAI,NAF,TEST_779,6,2023,2023-02-06,2023-02-12,2
LGEAI,NAF,TEST_779,7,2023,2023-02-13,2023-02-19,6
LGEAI,NAF,TEST_779,8,2023,2023-02-20,2023-02-26,4
LGEAI,NAF,TEST_779,9,2023,2023-02-27,2023-03-05,4
LGEAI,NAF,TEST_779,10,2023,2023-03-06,2023-03-12,4
LGEAI,NAF,TEST_779,11,2023,2023-03-13,2023-03-19,2
LGEAI,NAF,TEST_779,12,2023,2023-03-20,2023-03-26,3
LGEAI,NAF,TEST_779,13,2023,2023-03-27,2023-04-02,1
LGEAI,NAF,TEST_779,14,2023,2023-04-03,2023-04-09,6
LGEAI,NAF,TEST_779,15,2023,2023-04-10,2023-04-16,2
LGEAI,NAF,TEST_779,16,2023,2023-04-17,2023-04-23,3
LGEAI,NAF,TEST_779,17,2023,2023-04-24,2023-04-30,1
LGEAI,NAF,TEST_779,18,2023,2023-05-01,2023-05-07,3
LGEAI,NAF,TEST_779,19,2023,2023-05-08,2023-05-14,3
LGEAI,NAF,TEST_779,20,2023,2023-05-15,2023-05-21,4
LGEAI,NAF,TEST_779,21,2023,2023-05-22,2023-05-28,7
LGEAI,NAF,TEST_779,22,2023,2023-05-29,2023-06-04,2
LGEAI,NAF,TEST_779,23,2023,2023-06-05,2023-06-11,2
LGEAI,NAF,TEST_779,24,2023,2023-06-12,2023-06-18,2
LGEAI,NAF,TEST_779,25,2023,2023-06-19,2023-06-25,4
LGEAI,NAF,TEST_779,26,2023,2023-06-26,2023-07-02,3
LGEAI,NAF,TEST_779,27,2023,2023-07-03,2023-07-09,3
LGEAI,NAF,TEST_779,28,2023,2023-07-10,2023-07-16,2
LGEAI,NAF,TEST_779,29,2023,2023-07-17,2023-07-23,4
LGEAI,NAF,TEST_779,30,2023,2023-07-24,2023-07-30,2
LGEAI,NAF,TEST_779,31,2023,2023-07-31,2023-08-06,4
